matrix_code,item,sub_item,obs_month,value,unit,vintage
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-06-01,27.76,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-06-01,27.86,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-06-01,27.812,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-06-01,8.65,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-07-01,28.56,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-07-01,28.66,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-07-01,28.7,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-07-01,8.65,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-08-01,28.6,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-08-01,28.7,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-08-01,28.63,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-08-01,8.65,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-09-01,28.55,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-09-01,28.65,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-09-01,28.597,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-09-01,8.65,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-10-01,30.9,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-10-01,31.0,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-10-01,30.944,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-10-01,8.65,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-11-01,32.01,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-11-01,32.11,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-11-01,32.052,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-11-01,8.8,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1997-12-01,32.52,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1997-12-01,32.62,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1997-12-01,32.638,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1997-12-01,9.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-01-01,33.87,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-01-01,33.97,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-01-01,33.996,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-01-01,9.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-02-01,31.85,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-02-01,31.95,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-02-01,32.1,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-02-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-03-01,32.82,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-03-01,32.92,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-03-01,32.86,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-03-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-04-01,32.91,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-04-01,33.01,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-04-01,32.97,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-04-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-05-01,33.91,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-05-01,34.01,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-05-01,33.989,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-05-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-06-01,34.34,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-06-01,34.44,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-06-01,34.351,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-06-01,34.448,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-06-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-07-01,34.31,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-07-01,34.41,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-07-01,34.369,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-07-01,34.364,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-07-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-08-01,34.79,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-08-01,34.89,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-08-01,34.843,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-08-01,34.688,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-08-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-09-01,34.37,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-09-01,34.47,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-09-01,34.372,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-09-01,34.569,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-09-01,8.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-10-01,32.35,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-10-01,32.45,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-10-01,32.45,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-10-01,33.022,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-10-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-11-01,32.38,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-11-01,32.48,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-11-01,32.429,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-11-01,32.518,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-11-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1998-12-01,32.16,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1998-12-01,32.26,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1998-12-01,32.216,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1998-12-01,32.292,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1998-12-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-01-01,32.25,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-01-01,32.35,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-01-01,32.298,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-01-01,32.248,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-01-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-02-01,33.01,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-02-01,33.11,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-02-01,33.055,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-02-01,32.555,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-02-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-03-01,33.1,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-03-01,33.2,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-03-01,33.143,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-03-01,33.113,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-03-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-04-01,32.64,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-04-01,32.74,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-04-01,32.688,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-04-01,32.893,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-04-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-05-01,32.68,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-05-01,32.78,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-05-01,32.729,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-05-01,32.756,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-05-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-06-01,32.24,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-06-01,32.34,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-06-01,32.304,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-06-01,32.483,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-06-01,8.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-07-01,32.1,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-07-01,32.2,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-07-01,32.145,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-07-01,32.273,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-07-01,8.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-08-01,31.79,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-08-01,31.89,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-08-01,31.843,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-08-01,32.0,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-08-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-09-01,31.73,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-09-01,31.83,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-09-01,31.787,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-09-01,31.801,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-09-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-10-01,31.68,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-10-01,31.78,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-10-01,31.736,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-10-01,31.767,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-10-01,8.75,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-11-01,31.62,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-11-01,31.72,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-11-01,31.672,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-11-01,31.735,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-11-01,9.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,1999-12-01,31.34,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,1999-12-01,31.44,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,1999-12-01,31.395,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,1999-12-01,31.612,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,1999-12-01,9.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-01-01,30.64,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-01-01,30.74,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-01-01,30.699,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-01-01,30.801,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-01-01,9.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-02-01,30.7,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-02-01,30.8,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-02-01,30.754,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-02-01,30.722,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-02-01,9.25,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-03-01,30.45,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-03-01,30.55,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-03-01,30.49,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-03-01,30.699,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-03-01,9.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-04-01,30.59,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-04-01,30.69,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-04-01,30.637,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-04-01,30.49,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-04-01,9.5,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-05-01,30.75,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-05-01,30.85,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-05-01,30.813,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-05-01,30.738,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-05-01,10.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-06-01,30.75,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-06-01,30.85,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-06-01,30.794,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-06-01,30.808,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-06-01,10.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-07-01,31.02,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-07-01,31.12,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-07-01,31.067,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-07-01,30.942,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-07-01,10.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-08-01,31.02,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-08-01,31.12,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-08-01,31.07,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-08-01,31.08,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-08-01,10.0,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-09-01,31.27,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-09-01,31.37,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-09-01,31.316,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-09-01,31.193,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-09-01,9.9,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-10-01,32.29,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-10-01,32.39,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-10-01,32.357,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-10-01,31.829,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-10-01,9.85,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-11-01,33.08,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-11-01,33.18,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-11-01,33.046,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-11-01,32.424,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-11-01,9.85,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2000-12-01,32.96,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2000-12-01,33.06,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2000-12-01,32.992,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2000-12-01,33.084,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2000-12-01,9.7,pct_pa,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-買進,,2001-01-01,32.31,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行與顧客間交易匯率-賣出,,2001-01-01,32.41,TWD per USD,2026-08-27
EG51M01,美元即期匯率-銀行間收盤匯率,,2001-01-01,32.397,TWD per USD,2026-08-27
EG51M01,美元即期匯率-日平均,,2001-01-01,32.689,TWD per USD,2026-08-27
EG51M01,遠期信用狀美金利率（年息）,,2001-01-01,9.1,pct_pa,2026-08-27
